filename	operator	randstr
anat/sub-006_T1w.nii.gz	n/a	d3e04d13
func/sub-006_task-game_run-01_bold.nii.gz	n/a	c67ce89a
func/sub-006_task-game_run-02_bold.nii.gz	n/a	c074b3e8
func/sub-006_task-game_run-03_bold.nii.gz	n/a	e0ae95ea
