filename	operator	randstr
anat/sub-030_T1w.nii.gz	n/a	f6805163
func/sub-030_task-game_run-01_bold.nii.gz	n/a	838c2874
func/sub-030_task-game_run-02_bold.nii.gz	n/a	5c7ae4ec
func/sub-030_task-game_run-03_bold.nii.gz	n/a	b145b60b
