filename	operator	randstr
anat/sub-039_T1w.nii.gz	n/a	ca7c5dc9
func/sub-039_task-game_run-01_bold.nii.gz	n/a	010149ef
func/sub-039_task-game_run-02_bold.nii.gz	n/a	9bf7398d
func/sub-039_task-game_run-03_bold.nii.gz	n/a	93b6cbd4
