filename	operator	randstr
anat/sub-012_T1w.nii.gz	n/a	45ed4fdf
func/sub-012_task-game_run-01_bold.nii.gz	n/a	49ba766c
func/sub-012_task-game_run-02_bold.nii.gz	n/a	867e3fa2
func/sub-012_task-game_run-03_bold.nii.gz	n/a	b24a0f61
