filename	operator	randstr
anat/sub-017_T1w.nii.gz	n/a	f7fa52ad
func/sub-017_task-game_run-01_bold.nii.gz	n/a	2f29f053
func/sub-017_task-game_run-02_bold.nii.gz	n/a	af20889a
func/sub-017_task-game_run-03_bold.nii.gz	n/a	d6342ab9
