filename	operator	randstr
anat/sub-018_T1w.nii.gz	n/a	15cb80ce
func/sub-018_task-game_run-01_bold.nii.gz	n/a	756e5ce6
func/sub-018_task-game_run-02_bold.nii.gz	n/a	a82c1f0a
func/sub-018_task-game_run-03_bold.nii.gz	n/a	ac971184
