filename	operator	randstr
anat/sub-015_T1w.nii.gz	n/a	4a1b8df5
func/sub-015_task-game_run-01_bold.nii.gz	n/a	fee5f358
func/sub-015_task-game_run-02_bold.nii.gz	n/a	9ca132f4
func/sub-015_task-game_run-03_bold.nii.gz	n/a	b0951255
