filename	operator	randstr
anat/sub-013_T1w.nii.gz	n/a	be8ee6ae
func/sub-013_task-game_run-01_bold.nii.gz	n/a	645c4680
func/sub-013_task-game_run-02_bold.nii.gz	n/a	60dac524
func/sub-013_task-game_run-03_bold.nii.gz	n/a	72c39480
