filename	operator	randstr
anat/sub-033_T1w.nii.gz	n/a	5151c95a
func/sub-033_task-game_run-01_bold.nii.gz	n/a	81ca87b6
func/sub-033_task-game_run-02_bold.nii.gz	n/a	86224ebe
func/sub-033_task-game_run-03_bold.nii.gz	n/a	a01e00fb
