filename	operator	randstr
anat/sub-023_T1w.nii.gz	n/a	a2054617
func/sub-023_task-game_run-01_bold.nii.gz	n/a	0f2db3f4
func/sub-023_task-game_run-02_bold.nii.gz	n/a	bb72f724
func/sub-023_task-game_run-03_bold.nii.gz	n/a	8e7674f9
