filename	operator	randstr
anat/sub-037_T1w.nii.gz	n/a	ca61da38
func/sub-037_task-game_run-01_bold.nii.gz	n/a	0f2deef6
func/sub-037_task-game_run-02_bold.nii.gz	n/a	771d595b
func/sub-037_task-game_run-03_bold.nii.gz	n/a	b6e48faa
