filename	operator	randstr
anat/sub-034_T1w.nii.gz	n/a	05943693
func/sub-034_task-game_run-01_bold.nii.gz	n/a	9693d2e2
func/sub-034_task-game_run-02_bold.nii.gz	n/a	d42b0f80
func/sub-034_task-game_run-03_bold.nii.gz	n/a	71285015
