filename	operator	randstr
anat/sub-042_T1w.nii.gz	n/a	848c06cd
func/sub-042_task-game_run-01_bold.nii.gz	n/a	e11db97a
func/sub-042_task-game_run-02_bold.nii.gz	n/a	1047388f
func/sub-042_task-game_run-03_bold.nii.gz	n/a	7729b597
