filename	operator	randstr
anat/sub-035_T1w.nii.gz	n/a	95641b28
func/sub-035_task-game_run-01_bold.nii.gz	n/a	f4bf6256
func/sub-035_task-game_run-02_bold.nii.gz	n/a	058315ee
func/sub-035_task-game_run-03_bold.nii.gz	n/a	7eee9dbe
