filename	operator	randstr
anat/sub-007_T1w.nii.gz	n/a	0086ac83
func/sub-007_task-game_run-01_bold.nii.gz	n/a	0f13589d
func/sub-007_task-game_run-02_bold.nii.gz	n/a	4d13e993
func/sub-007_task-game_run-03_bold.nii.gz	n/a	9341f39f
