filename	operator	randstr
anat/sub-031_T1w.nii.gz	n/a	83d3852c
func/sub-031_task-game_run-01_bold.nii.gz	n/a	7343b7df
func/sub-031_task-game_run-02_bold.nii.gz	n/a	198ecf53
func/sub-031_task-game_run-03_bold.nii.gz	n/a	5c3e4874
