filename	operator	randstr
anat/sub-020_T1w.nii.gz	n/a	674efc71
func/sub-020_task-game_run-01_bold.nii.gz	n/a	1b1681a8
func/sub-020_task-game_run-02_bold.nii.gz	n/a	78f5f74e
func/sub-020_task-game_run-03_bold.nii.gz	n/a	39acb2f9
