filename	operator	randstr
anat/sub-008_T1w.nii.gz	n/a	962c48a6
func/sub-008_task-game_run-01_bold.nii.gz	n/a	e821f1ec
func/sub-008_task-game_run-02_bold.nii.gz	n/a	11f75d34
func/sub-008_task-game_run-03_bold.nii.gz	n/a	a2c0659a
