filename	operator	randstr
anat/sub-029_T1w.nii.gz	n/a	32930f4b
func/sub-029_task-game_run-01_bold.nii.gz	n/a	32c70bc1
func/sub-029_task-game_run-02_bold.nii.gz	n/a	23591a0c
func/sub-029_task-game_run-03_bold.nii.gz	n/a	c308f13c
