filename	operator	randstr
anat/sub-028_T1w.nii.gz	n/a	5d184744
func/sub-028_task-game_run-01_bold.nii.gz	n/a	b357ea2c
func/sub-028_task-game_run-02_bold.nii.gz	n/a	9b3f63d8
func/sub-028_task-game_run-03_bold.nii.gz	n/a	0867ba2a
